0,-5.7830810546 ,68.1228637695 ,-1.5792846679 ,-0.2270507812 ,-0.1518554687 ,0.6259765625 ,5.5664062500 ,22.5585937500 ,-2.9296875000
2,2.9373168945 ,5.2566528320 ,0.2212524414 ,-0.2912597656 ,-0.1362304687 ,0.8823242187 ,4.9804687500 ,22.2656250000 ,-2.3437500000
4,8.4686279296 ,-9.6359252929 ,5.0735473632 ,-0.3217773437 ,-0.2546386718 ,0.8847656250 ,5.5664062500 ,22.8515625000 ,-2.0507812500
6,2.7236938476 ,4.2343139648 ,-5.7754516601 ,-0.1979980468 ,-0.2028808593 ,0.8520507812 ,5.2734375000 ,22.5585937500 ,-1.7578125000
8,9.0408325195 ,-2.2125244140 ,4.6691894531 ,-0.4296875000 ,-0.0910644531 ,0.8476562500 ,5.2734375000 ,22.5585937500 ,-2.0507812500
10,0.8316040039 ,3.1890869140 ,-1.2588500976 ,-0.3161621093 ,-0.1677246093 ,0.8996582031 ,4.6875000000 ,22.2656250000 ,-2.0507812500
12,5.5313110351 ,-0.5874633789 ,10.9939575195 ,-0.3427734375 ,-0.1948242187 ,0.9221191406 ,4.9804687500 ,21.9726562500 ,-2.0507812500
14,1.0452270507 ,3.1356811523 ,-10.9329223632 ,-0.2231445312 ,-0.1425781250 ,0.8574218750 ,5.2734375000 ,22.5585937500 ,-1.1718750000
16,8.6288452148 ,-3.0899047851 ,7.8887939453 ,-0.1210937500 ,-0.0541992187 ,0.8579101562 ,4.6875000000 ,22.8515625000 ,1.1718750000
18,1.0986328125 ,2.7236938476 ,4.6463012695 ,-0.2187500000 ,-0.1960449218 ,0.8801269531 ,4.9804687500 ,22.8515625000 ,6.7382812500
20,5.0506591796 ,4.5013427734 ,16.5557861328 ,-0.3632812500 ,-0.1550292968 ,0.8142089843 ,4.9804687500 ,22.8515625000 ,15.5273437500
22,7.2631835937 ,-2.2583007812 ,-30.7998657226 ,-0.1684570312 ,-0.1831054687 ,0.9340820312 ,6.1523437500 ,22.5585937500 ,35.1562500000
24,3.9062500000 ,2.2430419921 ,-18.2952880859 ,-0.3232421875 ,-0.0249023437 ,0.8762207031 ,9.0820312500 ,19.0429687500 ,79.1015625000
26,2.3651123046 ,2.0675659179 ,-19.1879272460 ,-0.4135742187 ,-0.1594238281 ,0.8857421875 ,12.3046875000 ,3.8085937500 ,163.7695312500
28,9.8648071289 ,-0.3051757812 ,9.4757080078 ,-0.3264160156 ,-0.0588378906 ,0.9277343750 ,3.5156250000 ,-26.0742187500 ,261.6210937500
30,5.0735473632 ,1.6479492187 ,18.0969238281 ,-0.1982421875 ,-0.2985839843 ,0.9143066406 ,-32.8125000000 ,-84.9609375000 ,335.1562500000
32,3.1814575195 ,-148.0026245117 ,8.3847045898 ,-0.1452636718 ,-0.2062988281 ,0.7861328125 ,-98.7304687500 ,-213.2812500000 ,359.4726562500
34,5.6457519531 ,3.7612915039 ,19.0811157226 ,-0.1406250000 ,-0.0388183593 ,0.9467773437 ,-129.4921875000 ,-207.7148437500 ,490.1367187500
36,-4.2495727539 ,3.1280517578 ,-25.3295898437 ,0.1064453125 ,-0.3190917968 ,0.8325195312 ,-124.5117187500 ,-204.1992187500 ,498.3398437500
38,3.0059814453 ,3.5858154296 ,-16.6854858398 ,-0.0656738281 ,-0.2097167968 ,0.8549804687 ,-141.7968750000 ,-281.2500000000 ,479.5898437500
40,-1.0833740234 ,2.4719238281 ,1.1444091796 ,-0.1574707031 ,-0.1552734375 ,0.8400878906 ,-138.2812500000 ,-307.3242187500 ,469.9218750000
42,0.1678466796 ,0.8850097656 ,25.6500244140 ,-0.0583496093 ,-0.0439453125 ,0.7946777343 ,-140.9179687500 ,-321.0937500000 ,495.4101562500
44,0.4959106445 ,4.9972534179 ,3.2424926757 ,-0.0981445312 ,-0.1621093750 ,0.8349609375 ,-141.7968750000 ,-312.8906250000 ,497.4609375000
46,8.3999633789 ,-13.8854980468 ,2.2506713867 ,-0.0207519531 ,-0.1186523437 ,0.8010253906 ,-144.1406250000 ,-320.2148437500 ,491.6015625000
48,3.8070678710 ,-0.9231567382 ,-9.1323852539 ,-0.1010742187 ,-0.1757812500 ,0.8388671875 ,-150.5859375000 ,-346.2890625000 ,489.8437500000
50,2.1133422851 ,7.5454711914 ,10.1165771484 ,-0.0878906250 ,-0.0539550781 ,0.8425292968 ,-106.3476562500 ,-386.1328125000 ,488.6718750000
52,-6.8664550781 ,3.8909912109 ,-17.5628662109 ,0.0122070312 ,-0.1376953125 ,0.8664550781 ,29.2968750000 ,-59.1796875000 ,195.9960937500
54,1.6708374023 ,1.3427734375 ,-0.9078979492 ,-0.0603027343 ,-0.1804199218 ,0.7944335937 ,2.9296875000 ,6.4453125000 ,39.2578125000
56,5.4092407226 ,-5.6152343750 ,-15.0909423828 ,-0.0090332031 ,-0.1250000000 ,0.8515625000 ,1.4648437500 ,13.1835937500 ,10.5468750000
58,-2.2735595703 ,4.1275024414 ,-3.3111572265 ,-0.1779785156 ,-0.1269531250 ,0.8813476562 ,1.4648437500 ,14.3554687500 ,6.7382812500
60,3.8070678710 ,2.2125244140 ,-4.1732788085 ,-0.1174316406 ,-0.0607910156 ,0.8842773437 ,1.1718750000 ,14.3554687500 ,5.8593750000
62,2.6016235351 ,1.2435913085 ,10.3759765625 ,-0.1618652343 ,-0.1821289062 ,0.8349609375 ,1.1718750000 ,14.0625000000 ,3.8085937500
64,10.4217529296 ,-1.5182495117 ,23.6511230468 ,-0.1108398437 ,-0.0954589843 ,0.9086914062 ,2.0507812500 ,14.3554687500 ,2.0507812500
66,8.0108642578 ,-1.5335083007 ,16.0751342773 ,-0.1516113281 ,-0.0517578125 ,0.8850097656 ,2.0507812500 ,14.6484375000 ,-0.2929687500
68,1.1367797851 ,-45.4940795898 ,4.4708251953 ,0.0070800781 ,-0.1503906250 ,0.8244628906 ,2.9296875000 ,13.7695312500 ,-4.1015625000
70,4.0817260742 ,21.3088989257 ,25.4898071289 ,-0.1384277343 ,0.0244140625 ,0.9860839843 ,2.9296875000 ,14.3554687500 ,-4.9804687500
72,-7.2097778320 ,10.3225708007 ,7.8201293945 ,-0.0341796875 ,-0.1274414062 ,1.2153320312 ,3.2226562500 ,14.9414062500 ,-6.1523437500
74,-5.2947998046 ,8.2778930664 ,23.4832763671 ,-0.1306152343 ,-0.1337890625 ,0.8452148437 ,2.9296875000 ,14.6484375000 ,-5.5664062500
76,-27.8472900390 ,4.9743652343 ,-140.4342651367 ,-0.1647949218 ,0.0075683593 ,0.9365234375 ,1.7578125000 ,16.1132812500 ,-5.8593750000
78,-6.6757202148 ,-3.1967163085 ,-77.1255493164 ,-0.0585937500 ,-0.1506347656 ,0.8220214843 ,1.4648437500 ,16.1132812500 ,-5.2734375000
80,4.7988891601 ,20.4086303710 ,5.6228637695 ,0.0405273437 ,0.1379394531 ,0.8520507812 ,0.8789062500 ,16.1132812500 ,-5.2734375000
82,34.6145629882 ,-10.7498168945 ,51.1093139648 ,0.2878417968 ,-0.8210449218 ,0.7604980468 ,3.8085937500 ,14.6484375000 ,-5.8593750000
84,-5.9204101562 ,6.5155029296 ,-23.3078002929 ,0.0263671875 ,-0.2290039062 ,0.8481445312 ,2.9296875000 ,15.2343750000 ,-5.8593750000
86,0.6713867187 ,-0.0152587890 ,-11.1389160156 ,-0.1428222656 ,-0.1157226562 ,0.8503417968 ,3.5156250000 ,15.2343750000 ,-5.5664062500
88,6.0424804687 ,1.2969970703 ,5.3863525390 ,-0.2731933593 ,0.0004882812 ,0.8623046875 ,3.5156250000 ,15.5273437500 ,-5.2734375000
90,-2.2354125976 ,4.3029785156 ,-19.9356079101 ,-0.0371093750 ,-0.1291503906 ,0.8425292968 ,3.2226562500 ,16.1132812500 ,-5.2734375000
92,2.5405883789 ,1.9760131835 ,-9.0942382812 ,-0.1130371093 ,-0.2368164062 ,0.9235839843 ,3.2226562500 ,16.1132812500 ,-5.5664062500
94,4.4860839843 ,0.9918212890 ,14.6713256835 ,-0.0541992187 ,-0.3095703125 ,0.8947753906 ,2.6367187500 ,16.1132812500 ,-5.5664062500
96,7.9193115234 ,0.3585815429 ,11.9552612304 ,-0.0925292968 ,-0.2316894531 ,0.8767089843 ,2.9296875000 ,16.1132812500 ,-5.5664062500
98,10.6964111328 ,3.7765502929 ,24.2233276367 ,-0.0305175781 ,-0.2807617187 ,0.8662109375 ,3.2226562500 ,15.5273437500 ,-5.2734375000
100,5.7754516601 ,3.8375854492 ,18.8598632812 ,-0.1625976562 ,-0.2182617187 ,0.8676757812 ,3.5156250000 ,16.1132812500 ,-5.5664062500
102,4.4097900390 ,6.0272216796 ,37.2695922851 ,-0.3205566406 ,-0.1120605468 ,0.8854980468 ,3.8085937500 ,15.5273437500 ,-5.8593750000
104,8.9721679687 ,0.6179809570 ,33.5922241210 ,-0.1403808593 ,-0.2072753906 ,0.8395996093 ,4.6875000000 ,15.5273437500 ,-5.5664062500
106,-1.8920898437 ,5.8593750000 ,46.1730957031 ,-0.0986328125 ,-0.2011718750 ,0.8864746093 ,4.6875000000 ,16.1132812500 ,-6.4453125000
108,10.2386474609 ,0.5874633789 ,23.7045288085 ,-0.0417480468 ,-0.1640625000 ,0.8771972656 ,4.9804687500 ,16.6992187500 ,-7.0312500000
110,10.2081298828 ,-1.1367797851 ,20.3933715820 ,0.0219726562 ,-0.1010742187 ,0.8522949218 ,4.3945312500 ,16.1132812500 ,-7.6171875000
112,7.6217651367 ,2.6321411132 ,32.4096679687 ,-0.0119628906 ,-0.0881347656 ,0.8342285156 ,4.1015625000 ,15.8203125000 ,-8.4960937500
114,3.3721923828 ,1.4114379882 ,19.8974609375 ,-0.0910644531 ,-0.1074218750 ,0.8542480468 ,3.8085937500 ,16.1132812500 ,-9.0820312500
116,-3.4942626953 ,6.9046020507 ,14.8925781250 ,-0.0737304687 ,-0.1206054687 ,0.8300781250 ,4.9804687500 ,16.6992187500 ,-9.0820312500
118,-14.4958496093 ,5.5618286132 ,20.9655761718 ,-0.0283203125 ,-0.0651855468 ,0.8725585937 ,4.6875000000 ,16.4062500000 ,-9.6679687500
120,11.1694335937 ,-1.3275146484 ,-7.4691772460 ,0.0266113281 ,-0.1518554687 ,0.8178710937 ,4.6875000000 ,15.8203125000 ,-9.9609375000
122,19.9432373046 ,0.2288818359 ,5.4550170898 ,-0.0849609375 ,-0.2102050781 ,0.8735351562 ,5.2734375000 ,15.8203125000 ,-9.6679687500
124,4.9743652343 ,1.6174316406 ,6.7749023437 ,-0.0571289062 ,-0.1928710937 ,0.8623046875 ,4.9804687500 ,16.1132812500 ,-9.9609375000
126,7.3013305664 ,-0.7019042968 ,7.4920654296 ,0.0256347656 ,-0.2861328125 ,0.8537597656 ,5.2734375000 ,16.4062500000 ,-9.3750000000
128,6.2942504882 ,-1.1901855468 ,4.7073364257 ,-0.1599121093 ,-0.1369628906 ,0.8676757812 ,5.2734375000 ,16.1132812500 ,-9.9609375000
130,2.3345947265 ,-0.1602172851 ,2.5787353515 ,-0.1704101562 ,-0.1708984375 ,0.8164062500 ,5.2734375000 ,16.4062500000 ,-10.5468750000
132,5.7601928710 ,-1.8692016601 ,-15.0299072265 ,-0.0351562500 ,-0.1479492187 ,0.8388671875 ,4.9804687500 ,17.2851562500 ,-10.5468750000
134,5.9585571289 ,2.1972656250 ,13.6184692382 ,-0.1987304687 ,-0.0151367187 ,0.8542480468 ,4.6875000000 ,16.9921875000 ,-10.2539062500
136,2.1438598632 ,3.2272338867 ,11.6043090820 ,-0.0576171875 ,-0.1381835937 ,0.8229980468 ,3.5156250000 ,17.2851562500 ,-10.2539062500
138,4.7073364257 ,0.4882812500 ,-1.9378662109 ,-0.0893554687 ,-0.0969238281 ,0.8962402343 ,3.8085937500 ,16.4062500000 ,-9.9609375000
140,2.6855468750 ,2.3040771484 ,-0.9155273437 ,-0.0573730468 ,-0.1564941406 ,0.8395996093 ,3.8085937500 ,17.2851562500 ,-9.6679687500
142,-2.8915405273 ,6.0043334960 ,-9.3383789062 ,-0.1005859375 ,-0.1049804687 ,0.8745117187 ,3.8085937500 ,16.6992187500 ,-9.0820312500
144,2.3345947265 ,1.1215209960 ,0.6027221679 ,-0.1066894531 ,-0.1486816406 ,0.8227539062 ,3.2226562500 ,16.9921875000 ,-9.3750000000
146,-1.1901855468 ,6.3018798828 ,12.3901367187 ,-0.1638183593 ,-0.0107421875 ,0.8598632812 ,3.8085937500 ,16.6992187500 ,-9.0820312500
148,3.0364990234 ,1.1062622070 ,2.2506713867 ,-0.0661621093 ,-0.1289062500 ,0.8315429687 ,3.5156250000 ,16.9921875000 ,-9.3750000000
150,9.6359252929 ,-0.0610351562 ,27.8472900390 ,-0.0710449218 ,-0.1215820312 ,0.8894042968 ,3.2226562500 ,15.8203125000 ,-8.2031250000
152,2.4414062500 ,1.1215209960 ,5.5770874023 ,0.0808105468 ,-0.0642089843 ,0.8305664062 ,3.2226562500 ,16.1132812500 ,-8.4960937500
154,-5.0430297851 ,7.3318481445 ,-8.1100463867 ,0.0505371093 ,-0.0771484375 ,0.8156738281 ,3.2226562500 ,16.6992187500 ,-7.9101562500
156,-0.0762939453 ,1.5182495117 ,-14.5416259765 ,0.0371093750 ,-0.1076660156 ,0.8266601562 ,3.8085937500 ,16.4062500000 ,-6.4453125000
158,7.8887939453 ,-2.5711059570 ,9.6664428710 ,-0.0100097656 ,-0.0698242187 ,0.8442382812 ,3.5156250000 ,16.4062500000 ,-5.5664062500
160,2.4414062500 ,1.2283325195 ,-1.6479492187 ,-0.2023925781 ,-0.0668945312 ,0.8964843750 ,3.2226562500 ,15.8203125000 ,-2.9296875000
162,8.9492797851 ,-6.4239501953 ,0.0228881835 ,-0.2465820312 ,-0.0209960937 ,0.8354492187 ,3.5156250000 ,14.6484375000 ,1.4648437500
164,-6.4239501953 ,5.5389404296 ,-21.5606689453 ,-0.1391601562 ,-0.2148437500 ,0.8469238281 ,2.0507812500 ,13.4765625000 ,6.4453125000
166,-0.2365112304 ,1.8615722656 ,-2.7236938476 ,-0.1638183593 ,-0.1604003906 ,0.8930664062 ,1.7578125000 ,12.5976562500 ,13.7695312500
168,4.4937133789 ,5.1879882812 ,20.7061767578 ,-0.1689453125 ,-0.1801757812 ,0.8510742187 ,1.4648437500 ,9.9609375000 ,20.8007812500
170,1.7852783203 ,1.8081665039 ,1.9989013671 ,-0.1794433593 ,-0.1308593750 ,0.9077148437 ,1.4648437500 ,7.6171875000 ,28.4179687500
172,12.1307373046 ,-3.1814575195 ,22.4380493164 ,-0.2443847656 ,-0.1435546875 ,0.8376464843 ,1.7578125000 ,6.4453125000 ,32.5195312500
174,9.0408325195 ,-1.1901855468 ,26.9927978515 ,-0.1257324218 ,-0.2133789062 ,0.8872070312 ,1.7578125000 ,5.5664062500 ,33.6914062500
176,-0.3051757812 ,3.3721923828 ,2.5634765625 ,-0.2062988281 ,-0.2192382812 ,0.8542480468 ,1.4648437500 ,5.2734375000 ,36.9140625000
178,1.5563964843 ,1.3275146484 ,-5.5313110351 ,-0.0849609375 ,-0.1181640625 ,0.8637695312 ,1.7578125000 ,5.2734375000 ,36.9140625000
180,1.4114379882 ,1.3961791992 ,-4.8370361328 ,-0.1088867187 ,-0.0900878906 ,0.8715820312 ,1.7578125000 ,6.1523437500 ,33.6914062500
182,-3.4942626953 ,5.2261352539 ,-3.7918090820 ,-0.1096191406 ,-0.1403808593 ,0.8359375000 ,2.3437500000 ,8.4960937500 ,25.7812500000
184,0.4425048828 ,3.0059814453 ,2.8915405273 ,-0.1499023437 ,-0.0837402343 ,0.8349609375 ,2.9296875000 ,12.0117187500 ,14.0625000000
186,4.9667358398 ,0.0991821289 ,-30.5480957031 ,-0.0937500000 ,-0.1958007812 ,0.7924804687 ,2.9296875000 ,12.8906250000 ,5.5664062500
188,13.6413574218 ,-11.2457275390 ,6.4773559570 ,-0.1374511718 ,-0.0661621093 ,0.8591308593 ,3.8085937500 ,15.2343750000 ,-1.1718750000
190,-2.1286010742 ,6.8283081054 ,22.5448608398 ,-0.2363281250 ,-0.1625976562 ,0.8361816406 ,2.9296875000 ,15.2343750000 ,-4.1015625000
192,0.6637573242 ,6.2255859375 ,30.7922363281 ,-0.1711425781 ,-0.2048339843 ,0.8605957031 ,4.1015625000 ,15.2343750000 ,-5.5664062500
194,8.3312988281 ,0.9536743164 ,24.2309570312 ,-0.0986328125 ,-0.1523437500 ,0.8398437500 ,4.1015625000 ,15.5273437500 ,-6.1523437500
196,3.5171508789 ,3.4866333007 ,21.9573974609 ,-0.1044921875 ,-0.0915527343 ,0.8271484375 ,4.6875000000 ,14.9414062500 ,-6.4453125000
198,7.7667236328 ,-1.4038085937 ,5.4244995117 ,-0.1496582031 ,-0.0771484375 ,0.8908691406 ,4.3945312500 ,15.5273437500 ,-6.1523437500
200,2.6473999023 ,2.9602050781 ,10.7803344726 ,-0.1413574218 ,-0.1638183593 ,0.8913574218 ,4.3945312500 ,15.2343750000 ,-5.5664062500
202,9.1629028320 ,-0.4501342773 ,23.9486694335 ,-0.0700683593 ,-0.2304687500 ,0.8679199218 ,4.3945312500 ,14.9414062500 ,-6.1523437500
204,5.2871704101 ,1.8844604492 ,19.0734863281 ,-0.0483398437 ,-0.0908203125 ,0.8857421875 ,4.3945312500 ,14.9414062500 ,-5.5664062500
206,-1.9302368164 ,2.5482177734 ,-0.3814697265 ,-0.0148925781 ,-0.2121582031 ,0.8496093750 ,4.3945312500 ,14.9414062500 ,-4.9804687500
208,2.6016235351 ,3.1280517578 ,-1.3198852539 ,-0.0659179687 ,-0.1267089843 ,0.8676757812 ,4.6875000000 ,14.3554687500 ,-4.9804687500
210,5.6152343750 ,1.5869140625 ,1.9226074218 ,-0.0114746093 ,-0.2429199218 ,0.8588867187 ,4.9804687500 ,15.2343750000 ,-5.8593750000
212,-4.0512084960 ,4.8675537109 ,-11.6577148437 ,-0.1423339843 ,-0.2890625000 ,0.8784179687 ,4.3945312500 ,14.9414062500 ,-5.5664062500
214,-11.0855102539 ,15.0070190429 ,1.6784667968 ,-0.2243652343 ,-0.2075195312 ,0.9182128906 ,4.9804687500 ,15.2343750000 ,-5.2734375000
216,-3.0212402343 ,0.3662109375 ,25.2227783203 ,-0.2961425781 ,-0.2214355468 ,0.8872070312 ,4.9804687500 ,15.5273437500 ,-5.2734375000
218,-9.0942382812 ,3.7460327148 ,20.1339721679 ,-0.1938476562 ,-0.2641601562 ,0.8571777343 ,4.9804687500 ,15.5273437500 ,-5.2734375000
220,-12.7639770507 ,1.7776489257 ,66.5512084960 ,-0.2207031250 ,-0.2253417968 ,0.9052734375 ,6.4453125000 ,16.4062500000 ,-6.4453125000
222,-4.2343139648 ,2.5634765625 ,44.6319580078 ,-0.1508789062 ,-0.3237304687 ,0.8381347656 ,6.1523437500 ,16.4062500000 ,-6.7382812500
224,6.4849853515 ,-4.6234130859 ,28.9535522460 ,-0.0756835937 ,-0.3303222656 ,0.8117675781 ,6.1523437500 ,16.1132812500 ,-7.3242187500
226,14.1677856445 ,-3.5781860351 ,35.6674194335 ,-0.1589355468 ,-0.1032714843 ,0.8596191406 ,6.4453125000 ,16.1132812500 ,-8.4960937500
228,20.0729370117 ,-2.3651123046 ,16.7465209960 ,0.0520019531 ,-0.2119140625 ,0.8718261718 ,6.4453125000 ,15.5273437500 ,-9.3750000000
230,10.2233886718 ,5.0201416015 ,28.8543701171 ,-0.1057128906 ,-0.2060546875 ,0.8276367187 ,6.4453125000 ,15.2343750000 ,-10.2539062500
232,2.0751953125 ,0.5416870117 ,14.8696899414 ,0.0749511718 ,-0.1875000000 ,0.8776855468 ,6.7382812500 ,14.6484375000 ,-9.9609375000
234,12.7029418945 ,-0.9155273437 ,4.9057006835 ,0.0524902343 ,-0.2302246093 ,0.8281250000 ,7.0312500000 ,14.3554687500 ,-11.4257812500
236,25.1312255859 ,-1.1978149414 ,8.9035034179 ,0.0317382812 ,-0.2165527343 ,0.8151855468 ,6.7382812500 ,14.9414062500 ,-11.4257812500
238,34.3780517578 ,-2.2354125976 ,3.5324096679 ,-0.1252441406 ,-0.2036132812 ,0.8425292968 ,6.7382812500 ,15.8203125000 ,-11.4257812500
240,1.0681152343 ,3.9062500000 ,6.7367553710 ,-0.1320800781 ,-0.1652832031 ,0.8850097656 ,7.0312500000 ,15.8203125000 ,-11.1328125000
242,-16.0369873046 ,12.2604370117 ,-23.0331420898 ,-0.0229492187 ,-0.2568359375 ,0.8225097656 ,7.0312500000 ,15.8203125000 ,-10.8398437500
244,13.3972167968 ,-1.6632080078 ,7.4234008789 ,-0.1508789062 ,-0.0993652343 ,0.8376464843 ,6.4453125000 ,16.4062500000 ,-10.8398437500
246,19.6762084960 ,-11.4135742187 ,-9.2468261718 ,-0.2148437500 ,-0.1513671875 ,0.8291015625 ,6.1523437500 ,16.6992187500 ,-10.5468750000
248,1.1367797851 ,-0.0686645507 ,-1.8920898437 ,-0.1086425781 ,-0.1423339843 ,0.8107910156 ,5.5664062500 ,16.4062500000 ,-9.6679687500
250,1.4801025390 ,3.6010742187 ,-3.9367675781 ,-0.1340332031 ,-0.1894531250 ,0.9272460937 ,5.5664062500 ,16.1132812500 ,-9.6679687500
252,-6.8588256835 ,9.7961425781 ,-8.2778930664 ,-0.0380859375 ,-0.1860351562 ,0.8420410156 ,4.9804687500 ,16.1132812500 ,-9.6679687500
254,-6.5917968750 ,9.9411010742 ,-14.0686035156 ,-0.0224609375 ,-0.2089843750 ,0.8486328125 ,4.6875000000 ,16.1132812500 ,-8.7890625000
256,-2.1514892578 ,1.7700195312 ,-17.3721313476 ,-0.0612792968 ,-0.1459960937 ,0.8447265625 ,4.3945312500 ,16.4062500000 ,-8.2031250000
258,11.9476318359 ,-4.4784545898 ,11.6348266601 ,-0.0520019531 ,-0.0595703125 ,0.8496093750 ,4.9804687500 ,15.8203125000 ,-7.6171875000
260,0.6332397460 ,3.6315917968 ,6.3476562500 ,-0.0908203125 ,-0.0607910156 ,0.8737792968 ,4.3945312500 ,15.8203125000 ,-7.9101562500
262,-1.5716552734 ,10.2081298828 ,10.3073120117 ,-0.0417480468 ,-0.1464843750 ,0.8244628906 ,4.9804687500 ,16.1132812500 ,-7.9101562500
264,-11.7340087890 ,1.7547607421 ,-39.9246215820 ,0.0930175781 ,-0.2421875000 ,0.8227539062 ,4.6875000000 ,15.2343750000 ,-7.0312500000
266,0.9689331054 ,1.9149780273 ,17.8909301757 ,-0.3125000000 ,0.0070800781 ,0.9370117187 ,5.2734375000 ,16.1132812500 ,-5.5664062500
268,2.2506713867 ,2.1209716796 ,4.4326782226 ,0.0090332031 ,-0.0319824218 ,0.8913574218 ,4.6875000000 ,15.2343750000 ,-3.5156250000
270,1.2435913085 ,2.7999877929 ,-23.2315063476 ,-0.1638183593 ,-0.0688476562 ,0.8686523437 ,3.8085937500 ,15.2343750000 ,-1.1718750000
272,-5.5160522460 ,4.9057006835 ,-23.6816406250 ,-0.1103515625 ,-0.1682128906 ,0.8417968750 ,3.8085937500 ,14.0625000000 ,1.1718750000
274,-4.4784545898 ,2.1743774414 ,10.7803344726 ,-0.1115722656 ,0.0112304687 ,0.8366699218 ,4.6875000000 ,13.1835937500 ,4.3945312500
276,-8.5144042968 ,6.2408447265 ,-41.4199829101 ,-0.1254882812 ,-0.3041992187 ,0.8247070312 ,4.6875000000 ,13.1835937500 ,8.4960937500
278,12.2756958007 ,0.2365112304 ,-37.3306274414 ,-0.1179199218 ,-0.3471679687 ,0.8498535156 ,3.8085937500 ,12.3046875000 ,11.7187500000
280,5.6762695312 ,1.4648437500 ,-7.0266723632 ,-0.1008300781 ,-0.3229980468 ,0.8527832031 ,3.5156250000 ,11.4257812500 ,13.7695312500
282,-9.0255737304 ,8.0032348632 ,-8.8882446289 ,-0.0952148437 ,-0.2182617187 ,0.9099121093 ,3.8085937500 ,11.4257812500 ,15.5273437500
284,-0.3204345703 ,4.8522949218 ,30.6625366210 ,-0.0922851562 ,-0.0510253906 ,0.8881835937 ,4.1015625000 ,11.7187500000 ,14.6484375000
286,7.4768066406 ,2.6931762695 ,-1.6860961914 ,-0.1848144531 ,-0.0622558593 ,0.8120117187 ,3.2226562500 ,11.4257812500 ,13.7695312500
288,2.7618408203 ,0.7400512695 ,2.1743774414 ,-0.1164550781 ,0.0000000000 ,0.8747558593 ,3.5156250000 ,12.8906250000 ,10.8398437500
290,6.6986083984 ,-0.6408691406 ,-2.1133422851 ,-0.2185058593 ,-0.1503906250 ,0.8527832031 ,3.5156250000 ,13.7695312500 ,6.1523437500
292,-3.4790039062 ,1.9149780273 ,-4.5089721679 ,-0.0935058593 ,-0.0895996093 ,0.8659667968 ,3.5156250000 ,13.7695312500 ,1.4648437500
294,8.8806152343 ,-2.4108886718 ,9.9258422851 ,-0.1760253906 ,-0.0756835937 ,0.8278808593 ,3.5156250000 ,15.5273437500 ,-1.7578125000
296,14.8696899414 ,-7.5378417968 ,1.3198852539 ,-0.0888671875 ,-0.0576171875 ,0.8872070312 ,3.5156250000 ,15.2343750000 ,-4.6875000000
298,3.6392211914 ,1.3885498046 ,5.5618286132 ,-0.1125488281 ,-0.1516113281 ,0.8569335937 ,4.1015625000 ,15.5273437500 ,-5.8593750000
